"alpha_1","beta_1","p_1","alpha_2","beta_2","p_2","alpha_3","beta_3","p_3"
48.3293693042769,37.8408919747215,0.366754858058962,90.1507770532809,30.4618077582449,0.392150663457512,5.99755646584099,0.532707462347236,0.241094478483526
49.1256556445862,37.6000105252422,0.359272927854111,89.2218773275784,30.5733211735596,0.388903168285985,6.12505903807001,0.539459049427663,0.251823903859904
46.1563461330775,36.1250152843005,0.36301689070692,90.4622227557818,30.8788578135122,0.391343617935323,6.67993461692049,0.594643515571659,0.245639491357757
47.2696229891867,36.4442114274247,0.358388811982016,92.129746670263,31.1087190794295,0.365806838757699,5.56092370650076,0.56778369279742,0.275804349260285
48.5868083894666,37.3446393451647,0.327099707568377,89.7507486862145,30.0600360912537,0.399546958640289,5.0266671854819,0.526104822127901,0.273353333791334
48.989140507988,38.1664995514076,0.355106819291852,87.2864080204471,29.3795582604165,0.370305879734596,6.24891090666852,0.550529661770074,0.274587300973552
48.8053992020426,38.3985923352006,0.358983048870508,85.6602153290648,28.774597115326,0.399432505101854,6.81477450441916,0.570411644104338,0.241584446027638
49.6583631683723,38.4997518558817,0.360419846222185,83.4915225043057,28.9078878223256,0.387974480917987,6.15444705753689,0.58321205033181,0.251605672859827
49.2052690181812,38.1738300979214,0.376610893987187,86.2500479567471,29.312040789071,0.36474708985554,6.44659441431001,0.571326361195983,0.258642016157273
49.940389078049,39.0288875241176,0.377622601506312,83.804123668167,28.0473334492636,0.371663815644667,5.82530812752062,0.565559372127782,0.250713582849021
49.0423513544292,38.4625632878336,0.347627323933193,81.7356549025689,28.4249039283619,0.384022513982686,5.64267726285571,0.598367714625084,0.268350162084121
50.3226903142423,38.8430774913249,0.326613238908153,86.0308710824247,29.3714044635429,0.386543557095786,5.42584499474528,0.547726558774863,0.28684320399606
51.0637347454356,39.4097884994917,0.338907015582428,85.9379491293785,29.254454162119,0.38737883552144,4.81713371541087,0.523012958541742,0.273714148896131
49.9948238477812,39.4931536105224,0.355045301175455,87.9683656732224,29.369967610129,0.407877649381173,4.88027013311613,0.51225123757735,0.237077049443372
49.5697876701063,38.5810864362897,0.359890482462297,85.7381426863398,29.2789775235436,0.395176894236997,6.67741392111085,0.54515212328931,0.244932623300706
49.8210732984918,39.1396673532567,0.360304325967328,86.4017940240057,29.2423689246566,0.392716940576378,6.5534420490182,0.559770669384901,0.246978733456294
48.6025743111608,37.2900059719624,0.374830022712598,86.6201807904663,29.1318275291982,0.384108913251205,7.65849664617868,0.567249768826302,0.241061064036197
46.4984513544623,35.7101363298898,0.390925353717122,84.9790345536796,28.7073326140462,0.373665400253844,9.45731491209868,0.594954986632313,0.235409246029034
44.9921545813215,34.7033186933436,0.372229600070591,85.5150194866603,29.364133160787,0.393677896743046,8.35947108612205,0.588607395126613,0.234092503186363
44.7890551606719,35.1602141397216,0.349931556399029,86.9049701829253,29.7257774272569,0.406569186318876,6.6394668478195,0.541969495048902,0.243499257282096
45.7734143728709,35.3943703732148,0.376031725619115,86.7019946265612,29.6952096111688,0.378737548164792,6.00642098148102,0.537852530609361,0.245230726216093
45.3533438171927,34.8516649142372,0.375902373116216,86.5644422310235,29.8791628324829,0.37168063945886,6.19897162897025,0.553871949607795,0.252416987424925
45.3170097280235,34.162432155742,0.380187142061701,91.3142865468557,30.5326350854984,0.373554593697807,7.86900391174393,0.579307713773356,0.246258264240493
44.9041616936843,34.7118633963896,0.394481359015439,92.6694224267418,31.3881901928011,0.369823992109573,7.93701369038871,0.567374917628023,0.235694648874988
45.722016655192,34.5817770089088,0.388049441208052,96.8759440066787,32.3918466157835,0.370395900390928,6.75394552863876,0.552793415792817,0.24155465840102
44.6118755967941,34.3338962895174,0.370310545442048,97.0856348816072,32.7142232733051,0.374423991360931,6.15318098566851,0.528219013583796,0.255265463197021
45.9213033564879,34.9925857959927,0.378585147361098,97.8419427751023,33.0176464422708,0.362995569178446,5.85984340075398,0.508140751589647,0.258419283460456
46.0026904361724,35.84616663312,0.368094525626019,97.5550501755078,33.4769140634168,0.361670698797702,4.86755471646331,0.474619615400189,0.270234775576279
47.6620722380861,36.5979961510062,0.352895757714881,100.173826502758,34.1468450567027,0.372293375321726,4.67275812663819,0.499997001201632,0.274810866963393
47.8817044149792,37.0888729092919,0.37231670362886,100.701723127413,34.2301197184154,0.364566273360364,4.22345779607459,0.524449771855351,0.263117023010775
48.4853822019052,37.0466881960105,0.385410204605422,100.754022594541,34.0618197814395,0.347930046840013,4.48804892102925,0.551363610493539,0.266659748554565
49.1124076377813,38.1703880903945,0.353577451438294,99.5035980928308,34.1037422057982,0.370041220589049,4.69998168669578,0.544729742533983,0.276381327972657
48.1521840467185,37.3248456949763,0.379174970161289,99.4835845917017,34.3963962490708,0.355386059619942,5.30390431586692,0.510686973701453,0.265438970218769
48.208379500258,36.7535323734197,0.36152138003638,101.223775633511,34.1687109762008,0.38050504663342,5.05983131263632,0.549120875483077,0.2579735733302
47.6377707609618,36.3369585503703,0.367734327091167,103.056952585366,35.0173087326232,0.347952334509316,4.90680952741836,0.554110520652087,0.284313338399517
47.0436498403197,36.330462288459,0.345997783959461,104.928848302925,35.4201468981513,0.384363267933229,5.0830258429714,0.5256126171539,0.26963894810731
