"observation","hour","map_component","prob_component_1","prob_component_2","prob_component_3"
762,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
763,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
764,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
765,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
766,0,"2",0.372269283894856,0.483036385732548,0.144694330372596
767,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
768,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
769,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
770,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
771,5,"1",0.99766516491829,0.00136075247604319,0.000974082605667028
772,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
773,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
774,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
775,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
776,0,"1",0.372269283894856,0.483036385732548,0.144694330372596
777,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
778,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
779,5,"1",0.99766516491829,0.00136075247604319,0.000974082605667028
780,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
781,1,"3",0.757679004928895,0.216443111013307,0.0258778840577979
782,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
783,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
784,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
785,18,"2",0.00407989916343917,0.248416448802589,0.747503652033972
786,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
787,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
788,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
789,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
790,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
791,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
792,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
793,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
794,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
795,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
796,23,"2",0.0994959895897134,0.413683629235366,0.486820381174921
797,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
798,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
799,17,"1",0.00587412902512925,0.737477973175197,0.256647897799674
800,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
801,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
802,22,"2",0.0177219133481277,0.162782674427026,0.819495412224847
803,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
804,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
805,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
806,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
807,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
808,0,"2",0.372269283894856,0.483036385732548,0.144694330372596
809,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
810,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
811,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
812,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
813,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
814,2,"3",0.94676830694166,0.0487627743913264,0.00446891866701388
815,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
816,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
817,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
818,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
819,5,"1",0.99766516491829,0.00136075247604319,0.000974082605667028
820,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
821,23,"3",0.0994959895897134,0.413683629235366,0.486820381174921
822,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
823,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
824,17,"3",0.00587412902512925,0.737477973175197,0.256647897799674
825,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
826,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
827,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
828,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
829,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
830,12,"3",0.00629790195626397,0.99300769255413,0.000694405489606138
831,0,"1",0.372269283894856,0.483036385732548,0.144694330372596
832,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
833,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
834,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
835,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
836,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
837,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
838,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
839,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
840,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
841,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
842,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
843,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
844,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
845,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
846,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
847,9,"2",0.773570134385657,0.203414340833268,0.0230155247810753
848,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
849,0,"1",0.372269283894856,0.483036385732548,0.144694330372596
850,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
851,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
852,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
853,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
854,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
855,23,"3",0.0994959895897134,0.413683629235366,0.486820381174921
856,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
857,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
858,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
859,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
860,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
861,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
862,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
863,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
864,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
865,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
866,9,"2",0.773570134385657,0.203414340833268,0.0230155247810753
867,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
868,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
869,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
870,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
871,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
872,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
873,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
874,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
875,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
876,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
877,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
878,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
879,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
880,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
881,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
882,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
883,23,"2",0.0994959895897134,0.413683629235366,0.486820381174921
884,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
885,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
886,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
887,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
888,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
889,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
890,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
891,10,"1",0.246390787636817,0.740960079220036,0.0126491331431465
892,23,"3",0.0994959895897134,0.413683629235366,0.486820381174921
893,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
894,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
895,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
896,9,"2",0.773570134385657,0.203414340833268,0.0230155247810753
897,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
898,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
899,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
900,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
901,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
902,10,"1",0.246390787636817,0.740960079220036,0.0126491331431465
903,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
904,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
905,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
906,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
907,11,"1",0.0344106762975509,0.962997512328702,0.00259181137374703
908,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
909,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
910,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
911,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
912,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
913,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
914,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
915,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
916,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
917,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
918,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
919,9,"2",0.773570134385657,0.203414340833268,0.0230155247810753
920,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
921,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
922,0,"1",0.372269283894856,0.483036385732548,0.144694330372596
923,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
924,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
925,23,"2",0.0994959895897134,0.413683629235366,0.486820381174921
926,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
927,17,"3",0.00587412902512925,0.737477973175197,0.256647897799674
928,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
929,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
930,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
931,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
932,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
933,9,"2",0.773570134385657,0.203414340833268,0.0230155247810753
934,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
935,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
936,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
937,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
938,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
939,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
940,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
941,22,"2",0.0177219133481277,0.162782674427026,0.819495412224847
942,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
943,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
944,10,"1",0.246390787636817,0.740960079220036,0.0126491331431465
945,18,"2",0.00407989916343917,0.248416448802589,0.747503652033972
946,9,"2",0.773570134385657,0.203414340833268,0.0230155247810753
947,18,"2",0.00407989916343917,0.248416448802589,0.747503652033972
948,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
949,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
950,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
951,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
952,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
953,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
954,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
955,18,"2",0.00407989916343917,0.248416448802589,0.747503652033972
956,2,"3",0.94676830694166,0.0487627743913264,0.00446891866701388
957,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
958,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
959,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
960,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
961,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
962,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
963,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
964,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
965,5,"1",0.99766516491829,0.00136075247604319,0.000974082605667028
966,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
967,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
968,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
969,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
970,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
971,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
972,23,"2",0.0994959895897134,0.413683629235366,0.486820381174921
973,5,"1",0.99766516491829,0.00136075247604319,0.000974082605667028
974,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
975,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
976,17,"3",0.00587412902512925,0.737477973175197,0.256647897799674
977,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
978,17,"3",0.00587412902512925,0.737477973175197,0.256647897799674
979,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
980,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
981,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
982,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
983,0,"1",0.372269283894856,0.483036385732548,0.144694330372596
984,23,"3",0.0994959895897134,0.413683629235366,0.486820381174921
985,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
986,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
987,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
988,3,"2",0.989022177668677,0.00968469416339992,0.00129312816792258
989,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
990,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
991,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
992,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
993,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
994,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
995,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
996,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
997,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
998,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
999,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
1000,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
1001,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
1002,10,"1",0.246390787636817,0.740960079220036,0.0126491331431465
1003,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
1004,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
1005,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
1006,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
1007,23,"2",0.0994959895897134,0.413683629235366,0.486820381174921
1008,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
1009,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
1010,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
1011,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
1012,0,"2",0.372269283894856,0.483036385732548,0.144694330372596
1013,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
1014,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
1015,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
1016,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
1017,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
1018,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
1019,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
1020,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1021,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
1022,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
1023,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
1024,0,"1",0.372269283894856,0.483036385732548,0.144694330372596
1025,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
1026,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
1027,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
1028,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
1029,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
1030,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
1031,18,"2",0.00407989916343917,0.248416448802589,0.747503652033972
1032,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
1033,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
1034,22,"2",0.0177219133481277,0.162782674427026,0.819495412224847
1035,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
1036,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
1037,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
1038,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
1039,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
1040,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
1041,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
1042,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
1043,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
1044,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
1045,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
1046,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1047,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
1048,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
1049,22,"2",0.0177219133481277,0.162782674427026,0.819495412224847
1050,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
1051,0,"2",0.372269283894856,0.483036385732548,0.144694330372596
1052,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1053,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
1054,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
1055,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
1056,0,"1",0.372269283894856,0.483036385732548,0.144694330372596
1057,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
1058,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
1059,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
1060,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
1061,1,"1",0.757679004928895,0.216443111013307,0.0258778840577979
1062,23,"2",0.0994959895897134,0.413683629235366,0.486820381174921
1063,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
1064,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
1065,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
1066,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
1067,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
1068,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
1069,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
1070,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
1071,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
1072,17,"3",0.00587412902512925,0.737477973175197,0.256647897799674
1073,10,"1",0.246390787636817,0.740960079220036,0.0126491331431465
1074,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
1075,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
1076,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
1077,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
1078,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
1079,9,"2",0.773570134385657,0.203414340833268,0.0230155247810753
1080,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
1081,18,"2",0.00407989916343917,0.248416448802589,0.747503652033972
1082,10,"1",0.246390787636817,0.740960079220036,0.0126491331431465
1083,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
1084,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
1085,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
1086,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
1087,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
1088,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
1089,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
1090,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1091,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1092,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
1093,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1094,5,"1",0.99766516491829,0.00136075247604319,0.000974082605667028
1095,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
1096,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
1097,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
1098,10,"1",0.246390787636817,0.740960079220036,0.0126491331431465
1099,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1100,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
1101,23,"2",0.0994959895897134,0.413683629235366,0.486820381174921
1102,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
1103,18,"2",0.00407989916343917,0.248416448802589,0.747503652033972
1104,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
1105,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
1106,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
1107,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
1108,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
1109,1,"3",0.757679004928895,0.216443111013307,0.0258778840577979
1110,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
1111,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
1112,15,"2",0.00196692671938955,0.994632174807594,0.00340089847301619
1113,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
1114,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
1115,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
1116,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
1117,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
1118,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
1119,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
1120,0,"2",0.372269283894856,0.483036385732548,0.144694330372596
1121,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
1122,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
1123,23,"3",0.0994959895897134,0.413683629235366,0.486820381174921
1124,5,"1",0.99766516491829,0.00136075247604319,0.000974082605667028
1125,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
1126,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
1127,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
1128,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
1129,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
1130,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
1131,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
1132,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
1133,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
1134,11,"2",0.0344106762975509,0.962997512328702,0.00259181137374703
1135,13,"2",0.00220729446131466,0.997363276046115,0.000429429492569945
1136,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1137,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
1138,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
1139,19,"3",0.00205657926372036,0.0707749505782095,0.92716847015807
1140,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
1141,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
1142,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
1143,22,"2",0.0177219133481277,0.162782674427026,0.819495412224847
1144,4,"1",0.996562021801504,0.00264834347000784,0.000789634728488004
1145,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
1146,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
1147,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1148,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
1149,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
1150,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
1151,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
1152,5,"1",0.99766516491829,0.00136075247604319,0.000974082605667028
1153,22,"3",0.0177219133481277,0.162782674427026,0.819495412224847
1154,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
1155,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
1156,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
1157,18,"2",0.00407989916343917,0.248416448802589,0.747503652033972
1158,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
1159,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
1160,10,"2",0.246390787636817,0.740960079220036,0.0126491331431465
1161,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
1162,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
1163,2,"1",0.94676830694166,0.0487627743913264,0.00446891866701388
1164,23,"2",0.0994959895897134,0.413683629235366,0.486820381174921
1165,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
1166,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
1167,3,"2",0.989022177668677,0.00968469416339992,0.00129312816792258
1168,14,"2",0.00155430437817764,0.997700352994166,0.000745342627656525
1169,12,"2",0.00629790195626397,0.99300769255413,0.000694405489606138
1170,7,"1",0.990360390081249,0.0044422412325017,0.00519736868624962
1171,6,"1",0.996411245219544,0.00159376011288139,0.00199499466757465
1172,20,"3",0.00188079640431833,0.0423312459410136,0.955787957654668
1173,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
1174,10,"1",0.246390787636817,0.740960079220036,0.0126491331431465
1175,18,"3",0.00407989916343917,0.248416448802589,0.747503652033972
1176,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
1177,5,"1",0.99766516491829,0.00136075247604319,0.000974082605667028
1178,8,"1",0.961127664523373,0.0257363926592165,0.0131359428174104
1179,21,"3",0.00399946593837372,0.0612012845556356,0.934799249505991
1180,16,"2",0.0035614190546116,0.966673468821078,0.0297651121243107
1181,17,"2",0.00587412902512925,0.737477973175197,0.256647897799674
1182,9,"1",0.773570134385657,0.203414340833268,0.0230155247810753
1183,3,"1",0.989022177668677,0.00968469416339992,0.00129312816792258
